MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,,Appliances,Large Appliances,Dishwashers,,KDTS624SBE,KDTS624SBE Dishwasher BO Display Only,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,KitchenAid,,KDTS624SBE,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"KitchenAid, Dishwasher, KDTS624SBE, Black Onyx",DISHWASHER BO,"KitchenAid KDTS624SBE Dishwasher, Black Onyx","KitchenAid Dishwasher, Black Onyx","Dishwasher, Black Onyx",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,,,Model,KDTS624SBE,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,Black Onyx,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,D519127,D519127 Heater Kit,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,V & V Appliance Parts Inc (VVAPP),V & V Appliance Parts Inc,,,D519127,,,"V & V Appliance Parts Inc, Product, D519127",PRODUCT,D519127 Product,Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,Product Type,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Dryers,,DF7004WE,DF7004WE Speed Queen Elect Dryer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,Speed Queen,,DF7004WE,,Appliances & Consumer Electronics>Laundry Appliances>Dryers,"Speed Queen, Dryer, DF7004WE, Electric, White",DRYER ELEC WH,"Speed Queen DF7004WE Dryer, Electric, White","Speed Queen Dryer, Electric, White","Dryer, Electric, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Dryer,Series,,,Fuel Type,Electric,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Material,,,Color,White,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Dryers,,DR7004BE,DR7004BE SQ Elect Dryer Bk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,,,DR7004BE,,Appliances & Consumer Electronics>Laundry Appliances>Dryers,"Dryer, DR7004BE, Electric, Black",DRYER ELEC BK,"DR7004BE Dryer, Electric, Black","Dryer, Electric, Black","Dryer, Electric, Black",,,,,,,,,,,,,,,,,,,,,,,,,,,Dryer,Series,,,Fuel Type,Electric,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Material,,,Color,Black,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Dryers,,DV2000WE,DV2000WE SQ Elect Dryer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,,,DV2000WE,,Appliances & Consumer Electronics>Laundry Appliances>Dryers,"Dryer, DV2000WE, Electric, White",DRYER ELEC WH,"DV2000WE Dryer, Electric, White","Dryer, Electric, White","Dryer, Electric, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Dryer,Series,,,Fuel Type,Electric,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Material,,,Color,White,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Dryers,,DC5004WE,DC5004WE SQ Elect Dryer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,,,DC5004WE,,Appliances & Consumer Electronics>Laundry Appliances>Dryers,"Dryer, DC5004WE, Electric, White",DRYER ELEC WH,"DC5004WE Dryer, Electric, White","Dryer, Electric, White","Dryer, Electric, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Dryer,Series,,,Fuel Type,Electric,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Material,,,Color,White,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Dryers,,DC5004BE,DC5004BE SQ Elect Dryer Bk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,,,DC5004BE,,Appliances & Consumer Electronics>Laundry Appliances>Dryers,"Dryer, DC5004BE, Electric, Black",DRYER ELEC BK,"DC5004BE Dryer, Electric, Black","Dryer, Electric, Black","Dryer, Electric, Black",,,,,,,,,,,,,,,,,,,,,,,,,,,Dryer,Series,,,Fuel Type,Electric,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Material,,,Color,Black,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Washers,,WKE100HWA,WKE100HWA LG Laundry Center Wh - Display,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,LG,,WKE100HWA,,Appliances & Consumer Electronics>Laundry Appliances>Washing Machines,"LG, Washer, WKE100HWA, White",WASHER WH,"LG WKE100HWA Washer, White","LG Washer, Laundry Center, White","Washer, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Washer,Series,,,Configuration,Laundry Center,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Color,White,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Washers,,FF7011WN,FF7011WN Speed Queen Washer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,Speed Queen,,FF7011WN,,Appliances & Consumer Electronics>Laundry Appliances>Washing Machines,"Speed Queen, Washer, FF7011WN, White",WASHER WH,"Speed Queen FF7011WN Washer, White","Speed Queen Washer, White","Washer, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Washer,Series,,,Configuration,,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Color,White,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Dryers,,PTD70GBPTDG,PTD70GBPTDG GE Gas Dryer DG,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,GE,,PTD70GBPTDG,,Appliances & Consumer Electronics>Laundry Appliances>Dryers,"GE, Dryer, PTD70GBPTDG, Gas, Dark Graphite",DRYER GAS DARK GRAPHITE,"GE PTD70GBPTDG Dryer, Gas, Dark Graphite","GE Dryer, Gas, Dark Graphite","Dryer, Gas, Dark Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,Dryer,Series,,,Fuel Type,Gas,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Material,,,Color,Dark Graphite,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Dryers,,PTD70GBSTWS,PTD70GBSTWS GE Gas Dryer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,GE,,PTD70GBSTWS,,Appliances & Consumer Electronics>Laundry Appliances>Dryers,"GE, Dryer, PTD70GBSTWS, Gas, White",DRYER GAS WH,"GE PTD70GBSTWS Dryer, Gas, White","GE Dryer, Gas, White","Dryer, Gas, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Dryer,Series,,,Fuel Type,Gas,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Material,,,Color,White,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Dryers,,DR5004WG,DR5004WG SQ Gas Dryer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,,,DR5004WG,,Appliances & Consumer Electronics>Laundry Appliances>Dryers,"Dryer, DR5004WG, Gas, White",DRYER GAS WH,"DR5004WG Dryer, Gas, White","Dryer, Gas, White","Dryer, Gas, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Dryer,Series,,,Fuel Type,Gas,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Material,,,Color,White,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Dryers,,DR7004BG,DR7004BG SQ Gas Dryer Bk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,,,DR7004BG,,Appliances & Consumer Electronics>Laundry Appliances>Dryers,"Dryer, DR7004BG, Gas, Black",DRYER GAS BK,"DR7004BG Dryer, Gas, Black","Dryer, Gas, Black","Dryer, Gas, Black",,,,,,,,,,,,,,,,,,,,,,,,,,,Dryer,Series,,,Fuel Type,Gas,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Material,,,Color,Black,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Dryers,,DR7004WG,DR7004WG SQ Gas Dryer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,,,DR7004WG,,Appliances & Consumer Electronics>Laundry Appliances>Dryers,"Dryer, DR7004WG, Gas, White",DRYER GAS WH,"DR7004WG Dryer, Gas, White","Dryer, Gas, White","Dryer, Gas, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Dryer,Series,,,Fuel Type,Gas,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Material,,,Color,White,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Dryers,,DV2000WG,DV2000WG SQ Gas Dryer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,,,DV2000WG,,Appliances & Consumer Electronics>Laundry Appliances>Dryers,"Dryer, DV2000WG, Gas, White",DRYER GAS WH,"DV2000WG Dryer, Gas, White","Dryer, Gas, White","Dryer, Gas, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Dryer,Series,,,Fuel Type,Gas,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Material,,,Color,White,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Dryers,,DC5004WG,DC5004WG SQ Gas Dryer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,,,DC5004WG,,Appliances & Consumer Electronics>Laundry Appliances>Dryers,"Dryer, DC5004WG, Gas, White",DRYER GAS WH,"DC5004WG Dryer, Gas, White","Dryer, Gas, White","Dryer, Gas, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Dryer,Series,,,Fuel Type,Gas,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Material,,,Color,White,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Dryers,,DC5004BG,DC5004BG SQ Gas Dryer Bk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,,,DC5004BG,,Appliances & Consumer Electronics>Laundry Appliances>Dryers,"Dryer, DC5004BG, Gas, Black",DRYER GAS BK,"DC5004BG Dryer, Gas, Black","Dryer, Gas, Black","Dryer, Gas, Black",,,,,,,,,,,,,,,,,,,,,,,,,,,Dryer,Series,,,Fuel Type,Gas,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Material,,,Color,Black,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Washers,,PTW705BSTWS,PTW705BSTWS GE Washer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,GE,,PTW705BSTWS,,Appliances & Consumer Electronics>Laundry Appliances>Washing Machines,"GE, Washer, PTW705BSTWS, White",WASHER WH,"GE PTW705BSTWS Washer, White","GE Washer, White","Washer, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Washer,Series,,,Configuration,,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Color,White,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Washers,,MVWP586GW,MVWP586GW Washer Wh - Display,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,,,MVWP586GW,,Appliances & Consumer Electronics>Laundry Appliances>Washing Machines,"Washer, MVWP586GW, White",WASHER WH,"MVWP586GW Washer, White","Washer, White","Washer, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Washer,Series,,,Configuration,,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Color,White,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Washers,,TV2000WN,TV2000WN SQ Elect Washer,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,,,TV2000WN,,Appliances & Consumer Electronics>Laundry Appliances>Washing Machines,"Washer, TV2000WN",WASHER,TV2000WN Washer,Washer,Washer,,,,,,,,,,,,,,,,,,,,,,,,,,,Washer,Series,,,Configuration,,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Appliances,Large Appliances,Washers,,TC5003BN,TC5003BN SQ Washer Bk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),,,,TC5003BN,,Appliances & Consumer Electronics>Laundry Appliances>Washing Machines,"Washer, TC5003BN, Black",WASHER BK,"TC5003BN Washer, Black","Washer, Black","Washer, Black",,,,,,,,,,,,,,,,,,,,,,,,,,,Washer,Series,,,Configuration,,,Capacity,,,Voltage Rating,,,Number of Cycles,,,Size,,,Color,Black,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
