Row,Part Number,Description,Status,Confidence,Issue,Field,Detail,Suggested Value
639,CES700P3MD1,"CES700P3MD1 Cafe 30"" Range Bk - Display",NEEDS_REVIEW,0.57,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
639,CES700P3MD1,"CES700P3MD1 Cafe 30"" Range Bk - Display",NEEDS_REVIEW,0.57,Product confidence below publication threshold,,0.57 < 0.62,
640,PS960YPFS,"PS960YPFS 30"" GE Electric Range SS - Display Only",NEEDS_REVIEW,0.60,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
640,PS960YPFS,"PS960YPFS 30"" GE Electric Range SS - Display Only",NEEDS_REVIEW,0.60,Product confidence below publication threshold,,0.60 < 0.62,
641,PB900YVFS,"PB900YVFS Elect 30"" Range SS",NEEDS_REVIEW,0.48,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
641,PB900YVFS,"PB900YVFS Elect 30"" Range SS",NEEDS_REVIEW,0.48,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
641,PB900YVFS,"PB900YVFS Elect 30"" Range SS",NEEDS_REVIEW,0.48,Product confidence below publication threshold,,0.48 < 0.62,
642,PCFE3080AF,"PCFE3080AF 30"" Elect Range SS - Display Only",NEEDS_REVIEW,0.48,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
642,PCFE3080AF,"PCFE3080AF 30"" Elect Range SS - Display Only",NEEDS_REVIEW,0.48,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
642,PCFE3080AF,"PCFE3080AF 30"" Elect Range SS - Display Only",NEEDS_REVIEW,0.48,Product confidence below publication threshold,,0.48 < 0.62,
643,SLER30524SS,"SLER30524SS 30"" Elect Range SS",NEEDS_REVIEW,0.48,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
643,SLER30524SS,"SLER30524SS 30"" Elect Range SS",NEEDS_REVIEW,0.48,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
643,SLER30524SS,"SLER30524SS 30"" Elect Range SS",NEEDS_REVIEW,0.48,Product confidence below publication threshold,,0.48 < 0.62,
644,LSEL6333ZE,"LSEL6333ZE LG 30"" Elec Range BS-Display Only",NEEDS_REVIEW,0.48,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
644,LSEL6333ZE,"LSEL6333ZE LG 30"" Elec Range BS-Display Only",NEEDS_REVIEW,0.48,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
644,LSEL6333ZE,"LSEL6333ZE LG 30"" Elec Range BS-Display Only",NEEDS_REVIEW,0.48,Product confidence below publication threshold,,0.48 < 0.62,
645,KSES530SBE,"KSES530SBE 30"" Elect Range BO Display Only",NEEDS_REVIEW,0.48,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
645,KSES530SBE,"KSES530SBE 30"" Elect Range BO Display Only",NEEDS_REVIEW,0.48,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
645,KSES530SBE,"KSES530SBE 30"" Elect Range BO Display Only",NEEDS_REVIEW,0.48,Product confidence below publication threshold,,0.48 < 0.62,
646,GCFG3661AF,"GCFG3661AF 36"" Frigidaire Gas Range SS",NEEDS_REVIEW,0.60,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
646,GCFG3661AF,"GCFG3661AF 36"" Frigidaire Gas Range SS",NEEDS_REVIEW,0.60,Product confidence below publication threshold,,0.60 < 0.62,
647,WSGS7530RZ,"WSGS7530RZ 30"" Gas Range SS - Display Only",NEEDS_REVIEW,0.48,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
647,WSGS7530RZ,"WSGS7530RZ 30"" Gas Range SS - Display Only",NEEDS_REVIEW,0.48,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
647,WSGS7530RZ,"WSGS7530RZ 30"" Gas Range SS - Display Only",NEEDS_REVIEW,0.48,Product confidence below publication threshold,,0.48 < 0.62,
648,CHP90301TBB,CHP90301TBB Café Cooktop Bk,NEEDS_REVIEW,0.56,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
648,CHP90301TBB,CHP90301TBB Café Cooktop Bk,NEEDS_REVIEW,0.56,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
648,CHP90301TBB,CHP90301TBB Café Cooktop Bk,NEEDS_REVIEW,0.56,Product confidence below publication threshold,,0.56 < 0.62,
649,CVM517P3RD1,CVM517P3RD1 Cafe Microwave Bk - Display,NEEDS_REVIEW,0.39,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
649,CVM517P3RD1,CVM517P3RD1 Cafe Microwave Bk - Display,NEEDS_REVIEW,0.39,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
649,CVM517P3RD1,CVM517P3RD1 Cafe Microwave Bk - Display,NEEDS_REVIEW,0.39,Product confidence below publication threshold,,0.39 < 0.62,
650,PMOS1980AF,PMOS1980AF OTR Microwave SS - Display Only,NEEDS_REVIEW,0.46,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
650,PMOS1980AF,PMOS1980AF OTR Microwave SS - Display Only,NEEDS_REVIEW,0.46,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
650,PMOS1980AF,PMOS1980AF OTR Microwave SS - Display Only,NEEDS_REVIEW,0.46,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
650,PMOS1980AF,PMOS1980AF OTR Microwave SS - Display Only,NEEDS_REVIEW,0.46,Product confidence below publication threshold,,0.46 < 0.62,
651,WMMS3330RZ,WMMS3330RZ OTR Mocrowave SS - Display Only,NEEDS_REVIEW,0.43,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
651,WMMS3330RZ,WMMS3330RZ OTR Mocrowave SS - Display Only,NEEDS_REVIEW,0.43,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
651,WMMS3330RZ,WMMS3330RZ OTR Mocrowave SS - Display Only,NEEDS_REVIEW,0.43,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
651,WMMS3330RZ,WMMS3330RZ OTR Mocrowave SS - Display Only,NEEDS_REVIEW,0.43,Product confidence below publication threshold,,0.43 < 0.62,
652,KMMF530PBE,KMMF530PBE OTR Microwave BO Display Only,NEEDS_REVIEW,0.46,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
652,KMMF530PBE,KMMF530PBE OTR Microwave BO Display Only,NEEDS_REVIEW,0.46,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
652,KMMF530PBE,KMMF530PBE OTR Microwave BO Display Only,NEEDS_REVIEW,0.46,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
652,KMMF530PBE,KMMF530PBE OTR Microwave BO Display Only,NEEDS_REVIEW,0.46,Product confidence below publication threshold,,0.46 < 0.62,
653,JXGRILL1,JXGRILL1 GE Range Grill,NEEDS_REVIEW,0.17,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
653,JXGRILL1,JXGRILL1 GE Range Grill,NEEDS_REVIEW,0.17,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
653,JXGRILL1,JXGRILL1 GE Range Grill,NEEDS_REVIEW,0.17,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
653,JXGRILL1,JXGRILL1 GE Range Grill,NEEDS_REVIEW,0.17,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
653,JXGRILL1,JXGRILL1 GE Range Grill,NEEDS_REVIEW,0.17,Validation error,Classpath,'Classpath' is required for a publishable record,
653,JXGRILL1,JXGRILL1 GE Range Grill,NEEDS_REVIEW,0.17,Product confidence below publication threshold,,0.17 < 0.62,
654,C9TMA2S3PD3,C9TMA2S3PD3 Café Toaster MB,NEEDS_REVIEW,0.56,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
654,C9TMA2S3PD3,C9TMA2S3PD3 Café Toaster MB,NEEDS_REVIEW,0.56,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
654,C9TMA2S3PD3,C9TMA2S3PD3 Café Toaster MB,NEEDS_REVIEW,0.56,Product confidence below publication threshold,,0.56 < 0.62,
655,C9TMA2S4PW3,C9TMA2S4PW3 Café Toaster MW,NEEDS_REVIEW,0.56,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
655,C9TMA2S4PW3,C9TMA2S4PW3 Café Toaster MW,NEEDS_REVIEW,0.56,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
655,C9TMA2S4PW3,C9TMA2S4PW3 Café Toaster MW,NEEDS_REVIEW,0.56,Product confidence below publication threshold,,0.56 < 0.62,
656,C90AAAS2RS3,C90AAAS2RS3 Cafe Toast Oven SS,NEEDS_REVIEW,0.55,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
656,C90AAAS2RS3,C90AAAS2RS3 Cafe Toast Oven SS,NEEDS_REVIEW,0.55,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
656,C90AAAS2RS3,C90AAAS2RS3 Cafe Toast Oven SS,NEEDS_REVIEW,0.55,Product confidence below publication threshold,,0.55 < 0.62,
657,C9TMA2SP2PS3,C9TMA2S2PS3 Cafe Toaster SS,NEEDS_REVIEW,0.56,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
657,C9TMA2SP2PS3,C9TMA2S2PS3 Cafe Toaster SS,NEEDS_REVIEW,0.56,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
657,C9TMA2SP2PS3,C9TMA2S2PS3 Cafe Toaster SS,NEEDS_REVIEW,0.56,Product confidence below publication threshold,,0.56 < 0.62,
658,GDE21EMKES,GDE21EMKES GE 21CF Fridge SL Display Only,NEEDS_REVIEW,0.43,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
658,GDE21EMKES,GDE21EMKES GE 21CF Fridge SL Display Only,NEEDS_REVIEW,0.43,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
658,GDE21EMKES,GDE21EMKES GE 21CF Fridge SL Display Only,NEEDS_REVIEW,0.43,Product confidence below publication threshold,,0.43 < 0.62,
659,FCM16SLWW,FCM16SLWW 16CF GE Freezer Chest MH,NEEDS_REVIEW,0.60,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
659,FCM16SLWW,FCM16SLWW 16CF GE Freezer Chest MH,NEEDS_REVIEW,0.60,Product confidence below publication threshold,,0.60 < 0.62,
660,GNE27JYMFS,GNE27JYMFS GE Fridge SS,NEEDS_REVIEW,0.54,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
660,GNE27JYMFS,GNE27JYMFS GE Fridge SS,NEEDS_REVIEW,0.54,Attribute coverage below threshold,__attributes__,14% of the 7 template slots populated,
660,GNE27JYMFS,GNE27JYMFS GE Fridge SS,NEEDS_REVIEW,0.54,Product confidence below publication threshold,,0.54 < 0.62,
661,CVE28DP3ND1,CVE28DP3ND1 Cafe Fridge Bk,NEEDS_REVIEW,0.54,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
661,CVE28DP3ND1,CVE28DP3ND1 Cafe Fridge Bk,NEEDS_REVIEW,0.54,Attribute coverage below threshold,__attributes__,14% of the 7 template slots populated,
661,CVE28DP3ND1,CVE28DP3ND1 Cafe Fridge Bk,NEEDS_REVIEW,0.54,Product confidence below publication threshold,,0.54 < 0.62,
662,GNE25JMKES,GNE25JMKES GE Fridge Slate - Display,NEEDS_REVIEW,0.55,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
662,GNE25JMKES,GNE25JMKES GE Fridge Slate - Display,NEEDS_REVIEW,0.55,Attribute coverage below threshold,__attributes__,14% of the 7 template slots populated,
662,GNE25JMKES,GNE25JMKES GE Fridge Slate - Display,NEEDS_REVIEW,0.55,Product confidence below publication threshold,,0.55 < 0.62,
663,PRFS2883AF,"PRFS2883AF 36"" Fridge SS - Display Only",NEEDS_REVIEW,0.43,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
663,PRFS2883AF,"PRFS2883AF 36"" Fridge SS - Display Only",NEEDS_REVIEW,0.43,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
663,PRFS2883AF,"PRFS2883AF 36"" Fridge SS - Display Only",NEEDS_REVIEW,0.43,Attribute coverage below threshold,__attributes__,14% of the 7 template slots populated,
663,PRFS2883AF,"PRFS2883AF 36"" Fridge SS - Display Only",NEEDS_REVIEW,0.43,Product confidence below publication threshold,,0.43 < 0.62,
664,PAD28BYTFS,PAD28BYTFS GE Fridge SS,NEEDS_REVIEW,0.54,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
664,PAD28BYTFS,PAD28BYTFS GE Fridge SS,NEEDS_REVIEW,0.54,Attribute coverage below threshold,__attributes__,14% of the 7 template slots populated,
664,PAD28BYTFS,PAD28BYTFS GE Fridge SS,NEEDS_REVIEW,0.54,Product confidence below publication threshold,,0.54 < 0.62,
665,PGE29BYTFS,PGE29BYTFS GE Fridge SS,NEEDS_REVIEW,0.54,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
665,PGE29BYTFS,PGE29BYTFS GE Fridge SS,NEEDS_REVIEW,0.54,Attribute coverage below threshold,__attributes__,14% of the 7 template slots populated,
665,PGE29BYTFS,PGE29BYTFS GE Fridge SS,NEEDS_REVIEW,0.54,Product confidence below publication threshold,,0.54 < 0.62,
666,ERFD19CGCS,ERFD19CGCS Element Fridge SS,NEEDS_REVIEW,0.54,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
666,ERFD19CGCS,ERFD19CGCS Element Fridge SS,NEEDS_REVIEW,0.54,Attribute coverage below threshold,__attributes__,14% of the 7 template slots populated,
666,ERFD19CGCS,ERFD19CGCS Element Fridge SS,NEEDS_REVIEW,0.54,Product confidence below publication threshold,,0.54 < 0.62,
667,LT18S2100W,LT18S2100W LG Fridge Wh,NEEDS_REVIEW,0.54,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
667,LT18S2100W,LT18S2100W LG Fridge Wh,NEEDS_REVIEW,0.54,Attribute coverage below threshold,__attributes__,14% of the 7 template slots populated,
667,LT18S2100W,LT18S2100W LG Fridge Wh,NEEDS_REVIEW,0.54,Product confidence below publication threshold,,0.54 < 0.62,
668,LT18S2100SS,LT18S2100S 18CF LG Fridge SS,NEEDS_REVIEW,0.55,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
668,LT18S2100SS,LT18S2100S 18CF LG Fridge SS,NEEDS_REVIEW,0.55,Product confidence below publication threshold,,0.55 < 0.62,
669,EUF17CDBW,EUF17CDBW Element 17CF Freezer - Upright,NEEDS_REVIEW,0.60,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
669,EUF17CDBW,EUF17CDBW Element 17CF Freezer - Upright,NEEDS_REVIEW,0.60,Product confidence below publication threshold,,0.60 < 0.62,
670,EUF21CDBW,EUF21CDBW Element 21CF Freezer - Upright,NEEDS_REVIEW,0.60,Manufacturer unresolved,MANUFACTURER_NAME,'Appliance Dealers Cooperative' is a distributor/co-op (carries 8 brands); the manufacturer of record needs manufacturer evidence,
670,EUF21CDBW,EUF21CDBW Element 21CF Freezer - Upright,NEEDS_REVIEW,0.60,Product confidence below publication threshold,,0.60 < 0.62,
671,TP-1935,TP-1935 Hole Drilling System,NEEDS_REVIEW,0.03,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
671,TP-1935,TP-1935 Hole Drilling System,NEEDS_REVIEW,0.03,Manufacturer unresolved,MANUFACTURER_NAME,no brand owner and no direct-manufacturer supplier,
671,TP-1935,TP-1935 Hole Drilling System,NEEDS_REVIEW,0.03,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
671,TP-1935,TP-1935 Hole Drilling System,NEEDS_REVIEW,0.03,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
671,TP-1935,TP-1935 Hole Drilling System,NEEDS_REVIEW,0.03,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
671,TP-1935,TP-1935 Hole Drilling System,NEEDS_REVIEW,0.03,Validation error,Classpath,'Classpath' is required for a publishable record,
671,TP-1935,TP-1935 Hole Drilling System,NEEDS_REVIEW,0.03,Product confidence below publication threshold,,0.03 < 0.62,
673,603150,"603150 2-1/2"" Finish Nail 15GA - 4M",NEEDS_REVIEW,0.70,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
676,51334,"51334 44"" Wh Gilmour Fan",NEEDS_REVIEW,0.65,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
678,52485,"52485 52"" MB Anisten Fan",NEEDS_REVIEW,0.65,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
679,52486,"52486 44"" MB Anisten Fan",NEEDS_REVIEW,0.65,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
680,52487,"52487 52"" WH Anisten Fan",NEEDS_REVIEW,0.65,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
681,52488,"52488 44"" WH Anisten Fan",NEEDS_REVIEW,0.65,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
683,59261,"59261 52"" PB Cassius Fan",NEEDS_REVIEW,0.65,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
686,HS-DA,HS-DA Motion Driveway Alert,NEEDS_REVIEW,0.26,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
686,HS-DA,HS-DA Motion Driveway Alert,NEEDS_REVIEW,0.26,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
686,HS-DA,HS-DA Motion Driveway Alert,NEEDS_REVIEW,0.26,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
686,HS-DA,HS-DA Motion Driveway Alert,NEEDS_REVIEW,0.26,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
686,HS-DA,HS-DA Motion Driveway Alert,NEEDS_REVIEW,0.26,Validation error,Classpath,'Classpath' is required for a publishable record,
686,HS-DA,HS-DA Motion Driveway Alert,NEEDS_REVIEW,0.26,Product confidence below publication threshold,,0.26 < 0.62,
687,73002252,Black Gate Gravity Latch RDI,NEEDS_REVIEW,0.61,Manufacturer unresolved,MANUFACTURER_NAME,no brand owner and no direct-manufacturer supplier,
687,73002252,Black Gate Gravity Latch RDI,NEEDS_REVIEW,0.61,Product confidence below publication threshold,,0.61 < 0.62,
688,48-22-8396R,48-22-8396R Milw 24oz Bottle - Insulated,NEEDS_REVIEW,0.39,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
688,48-22-8396R,48-22-8396R Milw 24oz Bottle - Insulated,NEEDS_REVIEW,0.39,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
688,48-22-8396R,48-22-8396R Milw 24oz Bottle - Insulated,NEEDS_REVIEW,0.39,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
688,48-22-8396R,48-22-8396R Milw 24oz Bottle - Insulated,NEEDS_REVIEW,0.39,Validation error,Classpath,'Classpath' is required for a publishable record,
688,48-22-8396R,48-22-8396R Milw 24oz Bottle - Insulated,NEEDS_REVIEW,0.39,Product confidence below publication threshold,,0.39 < 0.62,
689,48-22-8397R,48-22-8397R Milw 36oz Bottle - Insulated,NEEDS_REVIEW,0.39,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
689,48-22-8397R,48-22-8397R Milw 36oz Bottle - Insulated,NEEDS_REVIEW,0.39,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
689,48-22-8397R,48-22-8397R Milw 36oz Bottle - Insulated,NEEDS_REVIEW,0.39,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
689,48-22-8397R,48-22-8397R Milw 36oz Bottle - Insulated,NEEDS_REVIEW,0.39,Validation error,Classpath,'Classpath' is required for a publishable record,
689,48-22-8397R,48-22-8397R Milw 36oz Bottle - Insulated,NEEDS_REVIEW,0.39,Product confidence below publication threshold,,0.39 < 0.62,
692,DWST41092,"DWST41092 Dewalt Tool Chest 41"" Bottom",NEEDS_REVIEW,0.71,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
694,173950TBK,"4""x8'-6"" DSI SQ Black Alum Post Wrap",NEEDS_REVIEW,0.53,Manufacturer unresolved,MANUFACTURER_NAME,'Palmer Donavin Mfg Company' is a distributor/co-op (carries 4 brands); the manufacturer of record needs manufacturer evidence,
694,173950TBK,"4""x8'-6"" DSI SQ Black Alum Post Wrap",NEEDS_REVIEW,0.53,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
694,173950TBK,"4""x8'-6"" DSI SQ Black Alum Post Wrap",NEEDS_REVIEW,0.53,Product confidence below publication threshold,,0.53 < 0.62,
695,173951TBK,"6""x8'-6"" DSI SQ Black Alum Post Wrap",NEEDS_REVIEW,0.53,Manufacturer unresolved,MANUFACTURER_NAME,'Palmer Donavin Mfg Company' is a distributor/co-op (carries 4 brands); the manufacturer of record needs manufacturer evidence,
695,173951TBK,"6""x8'-6"" DSI SQ Black Alum Post Wrap",NEEDS_REVIEW,0.53,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
695,173951TBK,"6""x8'-6"" DSI SQ Black Alum Post Wrap",NEEDS_REVIEW,0.53,Product confidence below publication threshold,,0.53 < 0.62,
696,173952TBK,"6""x10' DSI SQ Black Alum Post Wrap",NEEDS_REVIEW,0.52,Manufacturer unresolved,MANUFACTURER_NAME,'Palmer Donavin Mfg Company' is a distributor/co-op (carries 4 brands); the manufacturer of record needs manufacturer evidence,
696,173952TBK,"6""x10' DSI SQ Black Alum Post Wrap",NEEDS_REVIEW,0.52,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
696,173952TBK,"6""x10' DSI SQ Black Alum Post Wrap",NEEDS_REVIEW,0.52,Product confidence below publication threshold,,0.52 < 0.62,
697,1624157,TW52 WH INSIDE CAS VIN WRAPPED,NEEDS_REVIEW,0.39,Manufacturer unresolved,MANUFACTURER_NAME,no brand owner and no direct-manufacturer supplier,
697,1624157,TW52 WH INSIDE CAS VIN WRAPPED,NEEDS_REVIEW,0.39,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
697,1624157,TW52 WH INSIDE CAS VIN WRAPPED,NEEDS_REVIEW,0.39,Product confidence below publication threshold,,0.39 < 0.62,
698,40025,40025 TS-54 Wal-Board T-Square 009-008,NEEDS_REVIEW,0.56,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
698,40025,40025 TS-54 Wal-Board T-Square 009-008,NEEDS_REVIEW,0.56,Product confidence below publication threshold,,0.56 < 0.62,
699,48-22-3301,48-22-3301 Milw Mechanical Pencil w/ Lead Pack,NEEDS_REVIEW,0.57,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
699,48-22-3301,48-22-3301 Milw Mechanical Pencil w/ Lead Pack,NEEDS_REVIEW,0.57,Product confidence below publication threshold,,0.57 < 0.62,
700,48-22-3302,48-22-3302 Milw Mechanical Pencil Replacement Lead,NEEDS_REVIEW,0.57,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
700,48-22-3302,48-22-3302 Milw Mechanical Pencil Replacement Lead,NEEDS_REVIEW,0.57,Product confidence below publication threshold,,0.57 < 0.62,
701,48-22-3303,48-22-3303 Milw Mechanical Pencil Replacement Lead-Color,NEEDS_REVIEW,0.57,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
701,48-22-3303,48-22-3303 Milw Mechanical Pencil Replacement Lead-Color,NEEDS_REVIEW,0.57,Product confidence below publication threshold,,0.57 < 0.62,
705,XB11PCVS,XB11PCVS Edge Safety Glasses - Photochromic Lense,NEEDS_REVIEW,0.75,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
712,FE-EFX-6L,FEEFX6L Lith Fire Extinguisher,NEEDS_REVIEW,0.64,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
712,FE-EFX-6L,FEEFX6L Lith Fire Extinguisher,NEEDS_REVIEW,0.64,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
713,FE-EFX-9L,FEEFX9L Lith Fire Extinguisher,NEEDS_REVIEW,0.64,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
713,FE-EFX-9L,FEEFX9L Lith Fire Extinguisher,NEEDS_REVIEW,0.64,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
714,1046793,1046793 Smoke & CO Alarm,NEEDS_REVIEW,0.80,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
715,1046870,1046870 Smoke & CO Alarm,NEEDS_REVIEW,0.80,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
